Time,LANK-X,LANK-Y,LANK-Z,RANK-X,RANK-Y,RANK-Z,LHANDO-Y,LHANDO-Z,LHANDO-X,RHANDO-Y,RHANDO-Z,RHANDO-X
5.925,140.8,-1974.1925,184.059,288.60350000000005,-1236.91,123.773,-1166.08,963.585,2.3914999999999997,-1649.54,755.3744999999999,501.58050000000003
5.945,135.779,-1950.4560000000001,198.739,287.1515,-1223.3845000000001,118.83250000000001,-1134.135,963.6355000000001,1.0325,-1614.96,751.184,498.5665
5.965,129.96550000000002,-1918.9769999999999,215.3415,286.78700000000003,-1213.892,116.0095,-1105.88,960.433,-0.9059999999999999,-1576.905,748.2185,495.315
5.985,123.822,-1879.6375,232.82850000000002,286.863,-1207.478,115.0385,-1081.26,953.8815,-3.362,-1535.185,746.6990000000001,492.07849999999996
6.005,117.792,-1833.0819999999999,249.7415,286.87149999999997,-1203.388,115.2235,-1060.415,944.076,-6.1885,-1489.71,746.9315,488.9285
6.025,112.16,-1780.3795,264.37350000000004,286.6005,-1200.9859999999999,115.881,-1043.58,931.41,-9.1375,-1440.5900000000001,749.2255,485.78200000000004
6.045,107.003,-1722.6370000000002,275.0625,286.089,-1199.7195000000002,116.57849999999999,-1031.055,916.6025,-11.8995,-1388.28,753.759,482.494
6.0649999999999995,102.263,-1660.7885,280.546,285.483,-1199.107,117.1565,-1022.99,900.6335,-14.1855,-1333.5349999999999,760.4680000000001,478.937
6.085,97.858,-1595.5015,280.171,284.90999999999997,-1198.766,117.6465,-1019.27,884.5735,-15.8335,-1277.365,768.9784999999999,475.048
6.105,93.735,-1527.144,273.897,284.418,-1198.453,118.17699999999999,-1019.425,869.3715,-16.8735,-1220.785,778.6115,470.842
6.125,89.881,-1455.79,262.1635,283.964,-1198.0590000000002,118.87950000000001,-1022.685,855.6500000000001,-17.500500000000002,-1164.6999999999998,788.4694999999999,466.416
6.145,86.33699999999999,-1381.2855,245.77499999999998,283.4455,-1197.565,119.82050000000001,-1028.155,843.6555000000001,-17.9665,-1109.745,797.606,461.9275
6.165,83.203,-1303.3775,225.8485,282.7585,-1196.9675000000002,120.977,-1034.9450000000002,833.3475000000001,-18.463,-1056.26,805.223,457.55600000000004
6.1850000000000005,80.611,-1221.888,203.81650000000002,281.84950000000003,-1196.246,122.2575,-1042.2649999999999,824.555,-19.067999999999998,-1004.296,810.8155,453.453
6.205,78.655,-1136.899,181.4055,280.7375,-1195.3775,123.5675,-1049.43,817.0905,-19.756,-953.7665,814.2180000000001,449.719
6.225,77.32400000000001,-1048.8975,160.52249999999998,279.4925,-1194.3545,124.8665,-1055.815,810.8025,-20.4325,-904.5360000000001,815.5364999999999,446.3895
6.245,76.48150000000001,-958.8710000000001,143.002,278.1955,-1193.1844999999998,126.1905,-1060.845,805.584,-20.9775,-856.5074999999999,815.047,443.43899999999996
