Time,LANK-X,LANK-Y,LANK-Z,RANK-X,RANK-Y,RANK-Z,LHANDO-Y,LHANDO-Z,LHANDO-X,RHANDO-Y,RHANDO-Z,RHANDO-X
12.235,142.099,-1960.766,166.0735,311.7215,-1413.7404999999999,145.70299999999997,-1480.2800000000002,824.3275,-49.934,-1744.185,767.6075,455.56050000000005
12.254999999999999,141.30849999999998,-1956.0014999999999,171.031,310.313,-1396.8615,141.553,-1460.1100000000001,816.7555,-49.6555,-1722.685,763.683,457.7235
12.274999999999999,140.006,-1949.642,177.264,309.3945,-1384.801,137.39800000000002,-1442.42,808.702,-49.153999999999996,-1699.835,760.489,459.88649999999996
12.295,138.099,-1941.004,185.00850000000003,308.8535,-1375.281,134.054,-1427.1550000000002,800.7295,-48.183499999999995,-1675.545,758.2895000000001,461.9715
12.315000000000001,135.574,-1929.2195000000002,194.476,308.73249999999996,-1367.5079999999998,131.8175,-1414.145,793.4135,-46.5235,-1649.7600000000002,757.2860000000001,464.023
12.335,132.595,-1913.364,205.804,308.77549999999997,-1361.4125,130.608,-1403.08,787.1975,-44.04900000000001,-1622.475,757.5315,466.1195
12.355,129.62,-1892.6125,218.9445,308.6155,-1356.9234999999999,130.148,-1393.54,782.2955,-40.7715,-1593.69,758.912,468.2985
12.375,127.3185,-1866.4209999999998,233.536,308.1115,-1353.839,130.12599999999998,-1385.02,778.6659999999999,-36.875,-1563.47,761.1285,470.69899999999996
12.395,126.39150000000001,-1834.733,248.808,307.4365,-1351.837,130.289,-1377.04,776.0765,-32.6175,-1531.93,763.782,473.4875
12.415,127.3865,-1798.1475,263.654,306.8535,-1350.511,130.483,-1369.21,774.2625,-28.245,-1499.22,766.5395000000001,476.79949999999997
12.434999999999999,130.3015,-1757.6774999999998,276.817,306.48400000000004,-1349.5234999999998,130.63850000000002,-1361.27,773.0585,-23.9595,-1465.525,769.2505,480.5435
12.455,134.3945,-1714.1455,287.052,306.31899999999996,-1348.7044999999998,130.7865,-1353.025,772.4459999999999,-19.9225,-1431.05,771.9855,484.506
12.475000000000001,138.505,-1668.0455,293.358,306.27250000000004,-1347.9755,131.0265,-1344.3899999999999,772.4770000000001,-16.288,-1396.0549999999998,774.9970000000001,488.421
12.495000000000001,141.61950000000002,-1619.771,295.1925,306.2305,-1347.2615,131.4415,-1335.29,773.1424999999999,-13.1775,-1360.815,778.551,492.013
12.515,143.1695,-1569.563,292.427,306.103,-1346.49,132.0485,-1325.66,774.3245,-10.64,-1325.58,782.7675,495.068
12.535,143.065,-1517.4275,285.276,305.86699999999996,-1345.6295,132.8055,-1315.42,775.8035,-8.684000000000001,-1290.5549999999998,787.556,497.4465
12.555,141.54,-1463.202,274.2845,305.519,-1344.6855,133.6475,-1304.5149999999999,777.3275,-7.2925,-1255.8899999999999,792.653,499.131
12.575,139.02050000000003,-1406.653,260.19449999999995,305.053,-1343.6689999999999,134.54649999999998,-1292.935,778.6585,-6.461,-1221.7649999999999,797.719,500.2375
12.594999999999999,136.0205,-1347.621,243.80599999999998,304.4835,-1342.598,135.51049999999998,-1280.655,779.6315,-6.166499999999999,-1188.3649999999998,802.439,500.87699999999995
12.614999999999998,133.0085,-1286.124,225.97449999999998,303.8855,-1341.512,136.5595,-1267.71,780.165,-6.3565,-1155.86,806.5740000000001,501.11400000000003
12.635000000000002,130.31650000000002,-1222.3609999999999,207.6875,303.325,-1340.4385000000002,137.7165,-1254.12,780.2125,-6.9565,-1124.41,809.946,500.999
12.655000000000001,128.184,-1156.7495,190.0605,302.7605,-1339.333,138.97899999999998,-1239.92,779.7345,-7.9045000000000005,-1094.125,812.3915,500.58450000000005
12.675,126.844,-1090.0525,174.2505,302.10450000000003,-1338.1075,140.36200000000002,-1225.1550000000002,778.6700000000001,-9.167,-1065.02,813.7584999999999,499.9325
12.695,126.473,-1023.5509999999999,161.3095,301.3125,-1336.685,141.935,-1209.885,776.944,-10.696,-1037.045,813.906,499.0885
12.715,127.0815,-959.1465000000001,151.95100000000002,300.4705,-1335.021,143.8,-1194.105,774.51,-12.434999999999999,-1010.065,812.7175,498.07500000000005
12.735,128.4915,-899.2635,146.25400000000002,299.71000000000004,-1333.065,146.0235,-1177.775,771.3845,-14.345500000000001,-983.9839999999999,810.1315,496.91499999999996
12.754999999999999,130.45600000000002,-846.5495000000001,143.36700000000002,299.0985,-1330.717,148.611,-1160.8400000000001,767.6865,-16.418,-958.7494999999999,806.1555000000001,495.6355
12.774999999999999,132.71,-803.3425,141.57150000000001,298.70050000000003,-1327.8404999999998,151.5915,-1143.19,763.6395,-18.6605,-934.3715,800.9055000000001,494.2495
12.795,135.002,-770.9549999999999,139.015,298.62649999999996,-1324.2624999999998,155.07999999999998,-1124.7150000000001,759.5415,-21.085,-910.9490000000001,794.6315,492.74850000000004
12.815000000000001,137.22899999999998,-748.935,134.7885,298.9465,-1319.732,159.2345,-1105.3,755.713,-23.6625,-888.626,787.707,491.0945
12.835,139.4275,-734.774,129.524,299.7225,-1313.9005,164.24099999999999,-1084.82,752.4449999999999,-26.337,-867.5245,780.594,489.223
12.855,141.5235,-724.826,124.6315,301.1385,-1306.3110000000001,170.37599999999998,-1063.1799999999998,749.9704999999999,-29.106,-847.731,773.8109999999999,487.07500000000005
12.875,143.0935,-716.483,120.90450000000001,303.26099999999997,-1296.241,177.9555,-1040.3200000000002,748.494,-32.0165,-829.2885,767.873,484.601
12.895,143.836,-709.1959999999999,118.4175,305.81100000000004,-1282.634,187.257,-1016.1949999999999,748.171,-35.123000000000005,-812.1675,763.1835,481.75
12.915,143.9425,-703.336,117.00550000000001,308.30600000000004,-1264.3015,198.3965,-990.7645,749.021,-38.4645,-796.2355,759.9085,478.4925
12.934999999999999,143.79000000000002,-699.076,116.37299999999999,310.45550000000003,-1240.2395000000001,211.235,-963.982,750.8605,-42.0955,-781.245,757.933,474.8555
12.955,143.647,-696.2049999999999,116.182,312.26,-1209.882,225.1615,-935.774,753.3365,-46.072,-766.872,756.9404999999999,470.94550000000004
12.975000000000001,143.614,-694.3925,116.19,313.71799999999996,-1173.3670000000002,238.984,-906.072,756.04,-50.415499999999994,-752.7940000000001,756.543,466.931
12.995000000000001,143.694,-693.3165,116.273,314.717,-1131.8625,251.5155,-874.858,758.6845,-55.105000000000004,-738.7964999999999,756.466,463.0055
13.015,143.816,-692.6395,116.382,315.132,-1087.3085,262.05449999999996,-842.198,761.236,-60.036,-724.8019999999999,756.6475,459.34749999999997
