Time,LANK-X,LANK-Y,LANK-Z,RANK-X,RANK-Y,RANK-Z,PELVISA-X,PELVISA-Y,PELVISA-Z,LHANDA-X,LHANDA-Y,LHANDA-Z,RHANDA-X,RHANDA-Y,RHANDA-Z,RFOOTA-X,RFOOTA-Y,RFOOTA-Z,LFOOTA-X,LFOOTA-Y,LFOOTA-Z,LFOREARMA-X,LFOREARMA-Y,LFOREARMA-Z,RFOREARMA-X,RFOREARMA-Y,RFOREARMA-Z,CentreOfMass-X,CentreOfMass-Y,CentreOfMass-Z,RHipAngles-X,RHipAngles-Y,RHipAngles-Z,LHipAngles-X,LHipAngles-Y,LHipAngles-Z,RSpineAngles-X,RSpineAngles-Y,RSpineAngles-Z,LSpineAngles-X,LSpineAngles-Y,LSpineAngles-Z,LForeFootAngles-X,LForeFootAngles-Y,LForeFootAngles-Z,RForeFootAngles-X,RForeFootAngles-Y,RForeFootAngles-Z,LKneeForce-X,LKneeForce-Y,LKneeForce-Z,RKneeForce-X,RKneeForce-Y,RKneeForce-Z,LKneeMoment-X,LKneeMoment-Y,LKneeMoment-Z,RKneeMoment-X,RKneeMoment-Y,RKneeMoment-Z
45.364999999999995,76.86,-2846.094,221.97750000000002,237.73149999999998,-2199.13,155.01600000000002,123.90799999999999,-2288.3965,834.2655,-168.5675,-2211.233,1023.223,476.755,-2771.8689999999997,923.2705,221.2505,-2189.9145,355.84000000000003,75.464,-2672.6155,322.743,-126.2875,-2353.452,736.5505,226.046,-2877.6315,887.0835,144.67849999999999,-2443.9,962.0505,28.722499999999997,-6.7,-1.193,-17.9575,-0.5375,-1.804,-2.9195,3.7664999999999997,10.285,-2.9195,-3.7664999999999997,-10.285,-41.738,-1.203,-1.492,-44.716499999999996,-4.144,-12.5045,0.376,0.039,1.1055,-0.5275,0.0045000000000000005,0.946,33.926,-4.231,5.7105,-196.03699999999998,-39.2205,-0.33050000000000007
45.385000000000005,71.8935,-2821.5895,236.041,236.5405,-2186.191,150.1,128.794,-2247.4035000000003,833.254,-170.35649999999998,-2183.702,1016.128,483.7385,-2721.17,913.1245,222.059,-2157.6485000000002,347.6785,66.3565,-2633.523,305.74199999999996,-122.9985,-2326.2635,732.575,234.4735,-2833.0245,877.373,145.961,-2406.6,960.33,27.7835,-5.2379999999999995,-3.122,-16.881999999999998,-1.5865,-2.2815,-3.254,4.568,9.0465,-3.254,-4.568,-9.0465,-43.007999999999996,-2.284,0.10600000000000001,-45.036500000000004,-3.232,-13.3285,0.3785,-0.036000000000000004,1.206,-0.41600000000000004,-0.0615,0.961,61.374,-31.325499999999998,10.341999999999999,-95.01599999999999,-19.3515,-2.6155
45.405,66.644,-2788.328,252.385,236.174,-2176.8199999999997,147.31,135.199,-2206.871,833.87,-172.85199999999998,-2159.569,1004.5335,491.01250000000005,-2665.7725,901.4515,222.858,-2130.425,340.797,53.6605,-2591.089,285.9375,-120.6335,-2309.9145,727.8395,244.047,-2784.571,865.7125000000001,147.1845,-2369.24,959.935,26.695,-3.4185,-4.016,-14.846499999999999,-2.947,-2.95,-3.4145000000000003,5.574,7.496,-3.4145000000000003,-5.574,-7.496,-44.8835,-3.058,1.433,-44.899,-2.6745,-14.0295,0.3415,-0.1205,1.24,-0.3855,-0.0915,0.951,107.842,-58.241,10.402000000000001,-27.567999999999998,-13.327,-1.3014999999999999
45.425,62.299,-2745.426,269.975,236.2055,-2170.547,146.1415,143.25900000000001,-2167.398,836.2560000000001,-175.63549999999998,-2138.3645,989.4960000000001,498.13800000000003,-2605.8935,888.8005,223.159,-2110.9049999999997,335.905,41.3715,-2546.1905,270.3345,-119.04849999999999,-2303.5515,723.6115,255.0585,-2732.6305,852.329,148.2645,-2332.135,960.768,25.297,-0.9750000000000001,-3.0235000000000003,-11.933,-4.755000000000001,-3.8485,-3.2625,6.8415,5.7315,-3.2625,-6.8415,-5.7315,-46.7295,-3.3475,1.9220000000000002,-44.152,-2.1825,-14.3935,0.28,-0.1935,1.187,-0.397,-0.08549999999999999,0.8835,184.03,-73.27449999999999,5.042,10.71,-6.5055,-1.017
45.445,59.792,-2692.857,286.376,236.1165,-2166.802,145.887,152.64350000000002,-2129.4795000000004,840.287,-178.4805,-2119.831,971.8985,504.8595,-2541.5525,875.91,222.9505,-2098.9105,333.0685,35.073499999999996,-2495.267,265.19050000000004,-117.867,-2305.703,721.4594999999999,267.8155,-2677.5029999999997,837.5745,149.253,-2295.6400000000003,962.635,23.144,2.0220000000000002,-0.07200000000000001,-8.353,-6.9735,-4.8765,-2.8594999999999997,8.372,3.8735,-2.8594999999999997,-8.372,-3.8735,-47.747,-3.5505,1.5590000000000002,-43.0625,-1.562,-14.607,0.22449999999999998,-0.2395,1.0535,-0.388,-0.0535,0.767,266.5585,-68.739,-3.6210000000000004,25.369,2.6045,-1.2770000000000001
45.465,59.013000000000005,-2631.596,298.2555,235.791,-2164.8415,146.053,161.752,-2093.45,845.3855000000001,-181.3155,-2103.8990000000003,952.5335,510.8705,-2472.574,863.9055000000001,222.4795,-2092.538,331.7495,36.4905,-2434.6485000000002,270.773,-116.7855,-2314.4145,722.877,282.55949999999996,-2619.3395,822.0035,150.2635,-2259.885,965.3720000000001,20.1545,4.7885,3.6205,-4.193,-9.155999999999999,-5.697,-2.4299999999999997,9.874,2.1614999999999998,-2.4299999999999997,-9.874,-2.1614999999999998,-47.67,-3.939,0.7344999999999999,-42.137,-0.9705,-14.8955,0.1905,-0.246,0.8725,-0.3215,-0.017,0.646,315.24699999999996,-55.704499999999996,-10.8525,21.999000000000002,1.9935,-1.3679999999999999
45.485,59.022999999999996,-2563.249,302.83,235.48649999999998,-2163.8869999999997,146.4625,168.19099999999997,-2059.199,850.7635,-184.063,-2090.991,932.3725,515.6645000000001,-2398.886,854.239,222.19650000000001,-2089.1975,331.21950000000004,42.8825,-2364.991,282.96799999999996,-115.61250000000001,-2327.686,729.1195,299.349,-2558.0915,806.3065,151.304,-2224.705,968.8109999999999,16.7865,6.329,6.2805,0.5880000000000001,-10.5165,-5.823,-2.1595,10.773,0.9275,-2.1595,-10.773,-0.9275,-46.91,-4.1594999999999995,-0.2485,-41.5455,-0.5195,-15.361,0.16799999999999998,-0.20800000000000002,0.688,-0.207,0.0085,0.5609999999999999,314.43899999999996,-46.206,-13.568,11.9845,-10.402,-0.4485
45.504999999999995,58.9975,-2489.3415,298.87,235.394,-2163.2765,147.05,170.0815,-2026.06,855.924,-186.527,-2081.95,912.7585,518.6285,-2320.9265,848.3435,222.47199999999998,-2086.611,330.91949999999997,51.212,-2289.8305,297.70550000000003,-114.0685,-2343.641,741.0505,317.33000000000004,-2493.1684999999998,790.9525,152.2585,-2189.7749999999996,972.67,13.475999999999999,6.205,6.918,5.8455,-10.383,-4.9855,-2.018,10.5775,0.4265,-2.018,-10.5775,-0.4265,-46.05,-3.9215,-1.1855,-41.049,-0.1535,-15.924,0.129,-0.1315,0.54,-0.083,0.0245,0.528,274.11400000000003,-37.7195,-11.4705,8.22,-21.597,1.3014999999999999
45.525000000000006,58.643,-2410.7945,286.72249999999997,235.232,-2162.5635,147.622,167.4575,-1993.4775,860.6025,-188.5395,-2077.477,895.194,519.2695,-2239.757,847.131,223.256,-2083.5060000000003,330.5365,59.687,-2212.8855,312.1685,-111.781,-2360.4705,758.957,335.01599999999996,-2423.9685,776.2545,153.062,-2154.96,976.5115,10.322,4.774,5.657,11.179,-8.683,-3.4645,-1.9245,9.2645,0.5994999999999999,-1.9245,-9.2645,-0.5994999999999999,-45.454,-3.383,-1.919,-40.4155,0.299,-16.378500000000003,0.0515,-0.036,0.454,0.0105,0.037000000000000005,0.5415000000000001,208.1625,-28.889000000000003,-6.5169999999999995,11.0685,-24.6615,1.517
45.545,58.043,-2327.7675,267.87800000000004,234.5965,-2161.5434999999998,148.1165,162.464,-1961.3375,864.3155,-190.171,-2077.684,880.8695,517.3765000000001,-2156.9085,850.7165,224.1365,-2079.438,329.98249999999996,67.1885,-2136.4785,324.049,-108.7135,-2376.2525,782.2355,350.866,-2350.3885,762.542,153.7625,-2120.26,979.809,7.2825,2.845,3.2535,16.237,-6.0625,-1.912,-1.9144999999999999,7.2835,0.9935,-1.9144999999999999,-7.2835,-0.9935,-45.0065,-2.947,-2.3855,-39.6495,0.8614999999999999,-16.679,-0.0665,0.0525,0.4385,0.0545,0.047,0.58,132.8615,-18.375,-2.954,11.4175,-26.7105,1.2650000000000001
45.565,57.230999999999995,-2239.941,244.628,233.2655,-2160.1625000000004,148.6335,157.841,-1929.5369999999998,866.415,-191.745,-2082.193,870.348,513.0695000000001,-2073.9015,858.5855,224.7855,-2074.4345000000003,329.307,72.981,-2061.1265,332.095,-106.0275,-2389.2215,809.3865000000001,363.905,-2272.958,750.2325,154.42700000000002,-2085.6850000000004,982.0635,4.3675,1.072,0.6795,20.8325,-3.436,-0.9410000000000001,-2.02,5.1754999999999995,1.053,-2.02,-5.1754999999999995,-1.053,-44.655,-2.7910000000000004,-2.6975,-38.8095,1.5125000000000002,-16.8425,-0.2135,0.11499999999999999,0.48450000000000004,0.052000000000000005,0.048,0.6214999999999999,64.304,-6.830500000000001,-2.3360000000000003,3.8685,-26.137999999999998,-0.42100000000000004
