Time,LANK-X,LANK-Y,LANK-Z,RANK-X,RANK-Y,RANK-Z,LHANDO-Y,LHANDO-Z,LHANDO-X,RHANDO-Y,RHANDO-Z,RHANDO-X
11.040000000000001,107.24866666666667,-2207.997,168.45466666666667,316.43333333333334,-1699.0916666666665,144.23533333333333,-1861.5166666666667,786.2983333333333,-89.06099999999999,-1949.0866666666668,761.3966666666666,441.212
11.07,107.53666666666668,-2201.710666666667,175.64866666666663,316.36366666666663,-1690.5313333333331,141.34,-1845.7033333333336,780.4683333333332,-83.05933333333334,-1926.3633333333335,759.0236666666666,447.5706666666667
11.1,108.122,-2191.67,185.97400000000002,316.22433333333333,-1684.2996666666666,139.62933333333334,-1831.4166666666667,777.244,-75.49833333333333,-1901.6766666666665,759.926,453.9043333333334
11.13,109.30733333333332,-2176.666333333333,199.33933333333334,316.5796666666667,-1680.0606666666665,138.86299999999997,-1817.8066666666666,776.6116666666667,-66.53633333333333,-1874.9633333333331,763.6593333333334,460.14899999999994
11.160000000000002,111.117,-2155.956333333333,215.394,317.3546666666667,-1677.4446666666665,138.634,-1803.99,777.7326666666668,-56.72366666666667,-1846.3,769.0616666666668,466.5643333333333
11.189999999999998,113.623,-2129.1253333333334,233.24866666666665,318.03566666666666,-1675.8613333333335,138.52599999999998,-1789.3866666666665,779.5583333333333,-46.821,-1816.0766666666666,774.7923333333333,473.8416666666667
11.219999999999999,117.198,-2096.1820000000002,251.08533333333332,318.543,-1674.8903333333335,138.42766666666668,-1773.8233333333335,781.3040000000001,-37.540333333333336,-1784.6566666666668,779.841,482.157
11.25,121.91199999999999,-2058.0636666666664,266.87166666666667,318.859,-1674.2283333333332,138.36033333333333,-1757.4066666666668,782.6763333333333,-29.307666666666666,-1752.1133333333335,783.9246666666668,490.42966666666666
11.28,126.879,-2015.8459999999998,278.628,319.0143333333333,-1673.6273333333336,138.42666666666668,-1740.3400000000001,783.8766666666666,-22.24333333333333,-1718.8866666666665,787.4173333333333,497.88100000000003
11.31,130.9796666666667,-1969.8496666666667,284.3736666666666,319.016,-1672.9406666666666,138.64966666666666,-1722.8033333333333,785.1909999999999,-16.329666666666665,-1685.743333333333,790.8873333333335,504.362
11.340000000000002,133.50300000000001,-1920.2046666666665,282.9113333333333,318.7003333333334,-1672.133,138.86466666666666,-1704.9066666666668,786.6476666666667,-11.506,-1653.6533333333334,794.676,510.1453333333333
11.37,134.07033333333334,-1866.9996666666666,274.3413333333333,318.00933333333336,-1671.2636666666665,138.93866666666668,-1686.8066666666666,788.0143333333334,-7.820999999999999,-1623.2533333333333,798.6486666666666,515.122
11.4,133.05700000000002,-1810.1380000000001,259.666,317.37566666666663,-1670.4596666666669,139.08966666666666,-1668.7266666666667,789.0623333333333,-5.328333333333333,-1594.58,802.4016666666666,518.7443333333333
11.43,131.25366666666667,-1749.475333333333,240.47733333333335,316.8453333333334,-1669.6776666666665,139.456,-1650.9033333333334,789.7463333333332,-3.964,-1567.6299999999999,805.5876666666667,520.9006666666668
11.46,129.02566666666667,-1685.0093333333334,218.80466666666666,316.1673333333333,-1668.8056666666664,139.92100000000002,-1633.4866666666667,790.14,-3.485333333333333,-1542.47,807.9136666666667,521.5606666666666
11.49,126.431,-1616.8483333333334,196.838,315.709,-1667.9576666666665,140.53933333333333,-1616.493333333333,790.2503333333334,-3.654666666666667,-1519.1466666666668,809.1253333333334,521.0453333333334
11.520000000000001,123.71100000000001,-1545.5883333333334,176.82733333333337,315.1803333333333,-1667.1083333333333,141.028,-1599.8833333333334,789.8966666666666,-4.404,-1497.7233333333334,809.1966666666667,519.6693333333334
11.549999999999999,121.25266666666668,-1473.024666666667,161.04533333333333,314.39033333333333,-1666.2046666666668,141.332,-1583.4066666666668,788.9033333333333,-5.605333333333334,-1478.1166666666668,808.209,517.7506666666667
11.579999999999998,119.61333333333334,-1402.4686666666666,151.22833333333332,313.692,-1665.2286666666666,141.88500000000002,-1566.8,787.1863333333334,-7.122,-1460.0266666666666,806.1876666666667,515.5223333333333
11.61,119.548,-1338.2030000000002,147.525,313.07800000000003,-1664.1613333333335,142.768,-1549.8499999999997,784.6806666666666,-8.960666666666667,-1443.0,803.1456666666667,513.099
11.64,121.15933333333334,-1283.9296666666667,147.81300000000002,312.88366666666667,-1663.2453333333333,143.94233333333332,-1532.4133333333332,781.3760000000001,-11.235,-1426.4833333333336,799.1406666666667,510.5976666666666
11.67,123.055,-1241.47,148.7313333333333,312.48833333333334,-1662.1896666666669,145.09166666666667,-1514.32,777.4866666666667,-14.046666666666667,-1410.0833333333333,794.3683333333333,508.0423333333333
11.700000000000001,123.56833333333333,-1211.0016666666668,147.53366666666665,311.861,-1660.735,146.37066666666666,-1495.3666666666668,773.4336666666667,-17.328666666666667,-1393.5333333333335,789.13,505.414
11.730000000000002,122.69599999999998,-1191.4883333333335,143.2506666666667,311.74,-1659.0076666666666,148.28466666666668,-1475.3633333333335,769.5596666666667,-20.95266666666667,-1376.5966666666666,783.6523333333334,502.67633333333333
